,our_id,source,RA,Dec
49693,200129_49693,PS1,317.4020717,4.03905874
49694,200129_49694,PS1,317.7060723,4.080151399999999
49695,200129_49695,PS1,319.435862,4.10465949
49696,200129_49696,PS1,318.8513399,4.00048164
49697,200129_49697,PS1,318.4104915,3.90005174
49698,200129_49698,PS1,317.8236548,3.94202164
49699,200129_49699,PS1,317.4020158,4.0432381
49700,200129_49700,PS1,317.1332874,3.79552474
49701,200129_49701,PS1,319.8748606000001,3.78813195
49702,200129_49702,PS1,319.9180886000001,3.81371511
49703,200129_49703,PS1,319.447849,3.88167349
49704,200129_49704,PS1,319.3265688,4.00452777
49705,200129_49705,PS1,319.3355167,4.03369729
49706,200129_49706,PS1,319.40482139999995,4.07528921
49707,200129_49707,PS1,317.7015623000001,4.11244123
49708,200129_49708,PS1,318.1509354,3.75471756
49709,200129_49709,PS1,317.2885688,3.94801393
49710,200129_49710,PS1,317.2773183000001,4.0742575
49711,200129_49711,PS1,317.4670576000001,3.92517685
49712,200129_49712,PS1,318.0470062,3.95461432
49713,200129_49713,PS1,319.3640177,4.05227869
49714,200129_49714,PS1,318.3726303,3.84108638
49715,200129_49715,PS1,317.0624475,4.05166499
49716,200129_49716,PS1,319.3445200000001,4.11772491
49717,200129_49717,PS1,319.4278898,3.99279907
49718,200129_49718,PS1,318.4260449,3.80140532
49719,200129_49719,PS1,318.3589146,3.93265679
49720,200129_49720,PS1,317.2845503,4.00838227
49721,200129_49721,PS1,318.8404240000001,4.0495023
49722,200129_49722,PS1,317.6279673,4.05225231
49723,200129_49723,PS1,318.3052002,4.11483929
49724,200129_49724,PS1,318.6339401,3.81074895
49725,200129_49725,PS1,317.3985777,3.89963706
49726,200129_49726,PS1,319.9451458000001,3.88265736
49727,200129_49727,PS1,318.0978729,3.94132543
49728,200129_49728,PS1,317.2224784,3.99394207
49729,200129_49729,PS1,319.9443962,4.00481164
49730,200129_49730,PS1,316.9625263000001,4.06349085
49731,200129_49731,PS1,317.3813906000001,4.04510314
49732,200129_49732,PS1,318.6023813,4.10696568
49733,200129_49733,PS1,318.6036256999999,4.12635046
49734,200129_49734,PS1,318.6732207,3.88586953
49735,200129_49735,PS1,318.05519869999995,4.00208656
49736,200129_49736,PS1,317.9358471000001,4.0476753
49737,200129_49737,PS1,319.3041376,3.8017455
49738,200129_49738,PS1,319.2278593000001,3.91821186
49739,200129_49739,PS1,318.7603563,3.97202311
49740,200129_49740,PS1,319.5148275,4.00877974
49741,200129_49741,PS1,317.3118771,4.04554345
49742,200129_49742,PS1,318.0340556000001,4.06013467
49743,200129_49743,PS1,319.2295733,4.13764527
49744,200129_49744,PS1,317.9137297,3.85931893
49745,200129_49745,PS1,319.5264281000001,3.95237956
49746,200129_49746,PS1,316.9127761000001,4.08280873
49747,200129_49747,PS1,317.025578,4.12839424
49748,200129_49748,PS1,319.2469346000001,3.91658758
49749,200129_49749,PS1,318.8294247,3.99769199
49750,200129_49750,PS1,319.7420091,4.0562146
49751,200129_49751,PS1,318.3512235,3.88812306
49752,200129_49752,PS1,319.292453,3.91973499
49753,200129_49753,PS1,318.8827722000001,3.97019209
49754,200129_49754,PS1,317.9894591,4.06891587
49755,200129_49755,PS1,317.7780963,4.1184833
49756,200129_49756,PS1,317.3664874,4.06855574
49757,200129_49757,PS1,319.5195449,3.98051862
49758,200129_49758,PS1,318.2255645,4.07096871
49759,200129_49759,PS1,317.663459,3.94709254
49760,200129_49760,PS1,318.54745289999994,3.94261293
49761,200129_49761,PS1,318.4003832,3.97916343
49762,200129_49762,PS1,317.3179841,4.01281601
49763,200129_49763,PS1,318.0518398,4.09762239
49764,200129_49764,PS1,317.3421758,4.10534597
49765,200129_49765,PS1,318.6460140000001,4.11803783
49766,200129_49766,PS1,317.0728673,3.77826606
49767,200129_49767,PS1,318.5669578,3.82230251
49768,200129_49768,PS1,317.8793143000001,3.88424623
49769,200129_49769,PS1,318.1469626,3.96743088
49770,200129_49770,PS1,319.4575205,4.12430978
49771,200129_49771,PS1,317.7653171,4.15069377
49772,200129_49772,PS1,319.3469525,3.9371144
49773,200129_49773,PS1,317.1196743000001,3.94947308
49774,200129_49774,PS1,318.8740621,4.15834329
49775,200129_49775,PS1,318.033862,4.07607037
49776,200129_49776,PS1,318.166744,4.14560488
49777,200129_49777,PS1,319.3920619,4.14514346
49778,200129_49778,PS1,318.5246939,4.09071406
49779,200129_49779,PS1,317.1123953,3.94369415
49780,200129_49780,PS1,319.3636475,4.05003243
49781,200129_49781,PS1,318.4442067,4.09321742
49782,200129_49782,PS1,318.6310058,3.87740232
49783,200129_49783,PS1,317.7252687,4.0548559
49784,200129_49784,PS1,319.94659900000005,4.09899072
49785,200129_49785,PS1,317.5813906,4.07860606
49786,200129_49786,PS1,319.7940819,4.12036786
49787,200129_49787,PS1,317.8757764,3.80866973
49788,200129_49788,PS1,319.729864,4.0109817
49789,200129_49789,PS1,317.3206338,4.17068285
49790,200129_49790,PS1,318.1669361,3.81555442
49791,200129_49791,PS1,319.0918549,3.84559768
49792,200129_49792,PS1,319.9953434,4.11840532
49793,200129_49793,PS1,319.8151534,4.13195992
49794,200129_49794,PS1,319.7425685,3.95462433
49795,200129_49795,PS1,317.4244635,4.05273057
49796,200129_49796,PS1,318.166745,4.06217459
49797,200129_49797,PS1,319.8839199,4.15132398
49798,200129_49798,PS1,319.82597210000006,4.13135067
49799,200129_49799,PS1,318.04071810000005,3.94497444
49800,200129_49800,PS1,318.5665896000001,3.96096785
49801,200129_49801,PS1,318.3903186,4.04759186
49802,200129_49802,PS1,318.3677267,4.02295825
49803,200129_49803,PS1,316.9541687,4.04708761
49804,200129_49804,PS1,317.2112916000001,4.07335608
49805,200129_49805,PS1,317.0448107,4.09291928
49806,200129_49806,PS1,319.4744817,4.17110847
49807,200129_49807,PS1,318.5029665,4.12475243
49808,200129_49808,PS1,317.8927556000001,4.04706541
49809,200129_49809,PS1,317.3755972,4.11441174
49810,200129_49810,PS1,318.0283947,4.08080684
49811,200129_49811,PS1,317.0898704,4.00670991
49812,200129_49812,PS1,319.9288937,4.09483019
49813,200129_49813,PS1,317.8448854,4.08631204
49814,200129_49814,PS1,319.8435608,4.13337858
49815,200129_49815,PS1,319.4564419,4.00451391
49816,200129_49816,PS1,318.2257503,4.07107265
49817,200129_49817,PS1,319.99091969999995,4.18292429
49818,200129_49818,PS1,318.0157651,3.97403759
49819,200129_49819,PS1,317.7134997,4.09986107
49820,200129_49820,PS1,318.5050862,4.13718352
49821,200129_49821,PS1,318.9081247,4.1872574
49822,200129_49822,PS1,317.3385357,4.15344241
49823,200129_49823,PS1,316.91416769999995,4.15524882
49824,200129_49824,PS1,319.3955564,4.17434726
49825,200129_49825,PS1,317.118727,4.12055126
49826,200129_49826,PS1,317.2240402,4.14084154
49827,200129_49827,PS1,317.6841908,4.05752477
49828,200129_49828,PS1,319.1864443,4.11430157
49829,200129_49829,PS1,316.9509702000001,4.13038985
49830,200129_49830,PS1,316.9281522,4.08430049
49831,200129_49831,PS1,316.896629,4.08819653
49832,200129_49832,PS1,317.612516,4.01347193
49833,200129_49833,PS1,317.2285701,4.05148257
49834,200129_49834,PS1,318.8783292,4.15672501
49835,200129_49835,PS1,317.99670719999995,4.18803286
49836,200129_49836,PS1,318.0280049,4.02805201
49837,200129_49837,PS1,319.3932851,4.04729142
49838,200129_49838,PS1,317.6726892,4.13083154
49839,200129_49839,PS1,319.313713,4.11473528
49840,200129_49840,PS1,318.554343,4.17220104
49841,200129_49841,PS1,318.5977849,4.09991408
49842,200129_49842,PS1,319.3155731,4.18457405
49843,200129_49843,PS1,317.3171871,4.02015869
49844,200129_49844,PS1,318.5734764,4.17728554
49845,200129_49845,PS1,317.8384680000001,4.07910463
49846,200129_49846,PS1,317.7159286000001,4.07633796
49847,200129_49847,PS1,318.8532140000001,4.12176225
49848,200129_49848,PS1,317.6906125,4.02976795
49849,200129_49849,PS1,317.5257256,4.21085619
49850,200129_49850,PS1,319.1832793,4.19595386
49851,200129_49851,PS1,319.124708,4.18491174
49852,200129_49852,PS1,319.5832415,4.19602498
49853,200129_49853,PS1,317.9095208,4.01184919
49854,200129_49854,PS1,318.3826212,4.01858254
49855,200129_49855,PS1,319.9184913,4.20947319
49856,200129_49856,PS1,318.8077491,4.09262575
49857,200129_49857,PS1,318.1564932,4.05506144
49858,200129_49858,PS1,318.91437189999994,4.00713939
49859,200129_49859,PS1,317.0330587,4.21247791
49860,200129_49860,PS1,317.0708216999999,4.15534057
49861,200129_49861,PS1,317.3446302,4.15482947
49862,200129_49862,PS1,316.8353038,4.13398608
49863,200129_49863,PS1,319.2581305,4.17815489
49864,200129_49864,PS1,319.4962783000001,4.21095113
49865,200129_49865,PS1,318.0281436,4.20242113
49866,200129_49866,PS1,317.4580389,4.0501087999999985
49867,200129_49867,PS1,318.54400489999995,4.13367185
49868,200129_49868,PS1,317.4733786000001,4.18446124
49869,200129_49869,PS1,318.3282156,4.18055984
49870,200129_49870,PS1,319.2213627,4.00320442
49871,200129_49871,PS1,319.1375442,4.04718096
49872,200129_49872,PS1,318.3597069,4.08843967
49873,200129_49873,PS1,317.8565745,4.21006786
49874,200129_49874,PS1,317.3429503,4.16509509
49875,200129_49875,PS1,317.685141,4.18828591
49876,200129_49876,PS1,317.0831936,4.17030658
49877,200129_49877,PS1,319.7228348000001,4.11324035
49878,200129_49878,PS1,317.0333934,4.02382087
49879,200129_49879,PS1,318.5312946,4.07774946
49880,200129_49880,PS1,319.4226443,4.13246766
49881,200129_49881,PS1,316.9450288000001,4.200707
49882,200129_49882,PS1,319.660903,4.17258196
49883,200129_49883,PS1,317.04972589999994,4.18326667
49884,200129_49884,PS1,318.2156433,4.03752424
49885,200129_49885,PS1,317.2485235,4.15691718
49886,200129_49886,PS1,318.3594955,4.22544443
49887,200129_49887,PS1,317.3265776,4.09773604
49888,200129_49888,PS1,317.0512252,4.04782487
49889,200129_49889,PS1,316.8839592,4.11987241
49890,200129_49890,PS1,319.4365124,4.01068717
49891,200129_49891,PS1,319.7214448000001,4.20042758
49892,200129_49892,PS1,318.0858224,4.2393912
49893,200129_49893,PS1,319.1801976000001,3.9779934
49894,200129_49894,PS1,319.71462,4.12587844
49895,200129_49895,PS1,319.9094665,4.12762638
49896,200129_49896,PS1,318.6363115000001,4.14380938
49897,200129_49897,PS1,319.3788171,4.21734269
49898,200129_49898,PS1,318.0908155,4.0273905
49899,200129_49899,PS1,318.130944,4.09813225
49900,200129_49900,PS1,318.6101854,4.17217798
49901,200129_49901,PS1,317.0983967,4.13525674
49902,200129_49902,PS1,319.2363838,4.2113235
49903,200129_49903,PS1,318.9840252,4.09537173
49904,200129_49904,PS1,318.61003989999995,4.17217965
49905,200129_49905,PS1,318.3615735,4.09259999
49906,200129_49906,PS1,319.50737769999995,4.03230666
49907,200129_49907,PS1,317.8775075000001,4.06440231
49908,200129_49908,PS1,318.8463566000001,4.10298739
49909,200129_49909,PS1,318.1239772,4.15189537
49910,200129_49910,PS1,319.0167048,4.19275194
49911,200129_49911,PS1,319.2946186000001,4.22186739
49912,200129_49912,PS1,316.8526584,4.26219365
49913,200129_49913,PS1,319.8080847,3.95031528
49914,200129_49914,PS1,317.2852794,4.02019339
49915,200129_49915,PS1,319.3403482,4.16561598
49916,200129_49916,PS1,318.0497833,4.00063782
49917,200129_49917,PS1,318.5722939,4.17096088
49918,200129_49918,PS1,319.73878039999994,4.16650723
49919,200129_49919,PS1,317.0398795,4.0904948
49920,200129_49920,PS1,319.6642849,4.16774407
49921,200129_49921,PS1,319.7914739,4.20618171
49922,200129_49922,PS1,318.5257715,4.07159518
49923,200129_49923,PS1,317.426764,4.02673666
49924,200129_49924,PS1,319.0774949,4.2432425
49925,200129_49925,PS1,319.1519691000001,4.10251265
49926,200129_49926,PS1,319.01729,4.24456411
49927,200129_49927,PS1,318.66206760000006,4.25107422
49928,200129_49928,PS1,317.1101401,4.02643122
49929,200129_49929,PS1,317.851206,4.10528479
49930,200129_49930,PS1,319.3474816000001,4.01934717
49931,200129_49931,PS1,318.5685775,4.16583537
49932,200129_49932,PS1,317.5583089,4.160696700000001
49933,200129_49933,PS1,317.9000171,4.24190837
49934,200129_49934,PS1,318.48583439999993,4.17241655
49935,200129_49935,PS1,319.1995,4.159228
49936,200129_49936,PS1,317.8214222000001,4.19615823
49937,200129_49937,PS1,319.5064583,4.28371311
49938,200129_49938,PS1,319.5969376,4.07425752
49939,200129_49939,PS1,319.9341609,4.19047634
49940,200129_49940,PS1,317.0890692,4.04516232
49941,200129_49941,PS1,319.9854042,4.15945225
49942,200129_49942,PS1,319.9174798,4.27591282
49943,200129_49943,PS1,317.1017315,4.29114278
49944,200129_49944,PS1,319.4817686,4.13340621
49945,200129_49945,PS1,318.0151555,4.14753344
49946,200129_49946,PS1,319.2097334,4.20092009
49947,200129_49947,PS1,317.8046325,4.10785151
49948,200129_49948,PS1,319.9061817,4.12790733
49949,200129_49949,PS1,318.280579,4.05623407
49950,200129_49950,PS1,319.9938589,4.1832764
49951,200129_49951,PS1,318.1575419,4.23824388
49952,200129_49952,PS1,319.984865,4.04156767
49953,200129_49953,PS1,318.6669448,4.1184891000000015
49954,200129_49954,PS1,317.6460071,4.13626099
49955,200129_49955,PS1,319.4817436,4.14858186
49956,200129_49956,PS1,318.1782534,4.24619503
49957,200129_49957,PS1,318.4396801000001,4.0855703000000005
49958,200129_49958,PS1,318.228993,4.25665037
49959,200129_49959,PS1,319.61929360000005,4.25020231
49960,200129_49960,PS1,317.3026272,4.2627379
49961,200129_49961,PS1,318.0396884,3.94287377
49962,200129_49962,PS1,319.1791875,4.18926226
49963,200129_49963,PS1,318.4749132,4.09578927
49964,200129_49964,PS1,317.8669292,4.22160971
49965,200129_49965,PS1,317.1592217,4.278249400000001
49966,200129_49966,PS1,319.6497419,4.02397345
49967,200129_49967,PS1,317.76721139999995,3.91218982
49968,200129_49968,PS1,318.5913384,3.96779308
49969,200129_49969,PS1,318.0193297,4.00183827
49970,200129_49970,PS1,318.66328210000006,4.19313892
49971,200129_49971,PS1,319.6407700000001,4.29372929
49972,200129_49972,PS1,317.2593347,4.05538404
49973,200129_49973,PS1,318.5593616000001,4.06361111
49974,200129_49974,PS1,318.2558155,4.07995745
49975,200129_49975,PS1,317.8493796,3.87485302
49976,200129_49976,PS1,318.7378909,4.05001182
49977,200129_49977,PS1,318.29220689999994,4.17627413
49978,200129_49978,PS1,319.0031726,4.19388357
49979,200129_49979,PS1,319.6590873,4.10199531
49980,200129_49980,PS1,317.6149549,4.01506026
49981,200129_49981,PS1,319.8761389,4.14523214
49982,200129_49982,PS1,318.3527628,4.20449405
49983,200129_49983,PS1,319.3496324,4.13800872
49984,200129_49984,PS1,318.9192975,4.17135755
49985,200129_49985,PS1,317.449723,4.19521353
49986,200129_49986,PS1,316.9261111,4.2064587
49987,200129_49987,PS1,317.8927023,4.2096404000000005
49988,200129_49988,PS1,318.118721,4.10224826
49989,200129_49989,PS1,317.878309,4.25521724
49990,200129_49990,PS1,319.41965689999995,4.24911777
49991,200129_49991,PS1,318.0260856,4.13899567
49992,200129_49992,PS1,319.9145321000001,4.21409348
49993,200129_49993,PS1,319.3404896,4.14057204
49994,200129_49994,PS1,318.3798889,4.18398593
49995,200129_49995,PS1,319.7596958000001,4.27120862
49996,200129_49996,PS1,319.9922231,4.17996954
49997,200129_49997,PS1,319.3807431,4.1423172
49998,200129_49998,PS1,318.3083829,4.18814155
49999,200129_49999,PS1,317.4213753,4.15862861
50000,200129_50000,PS1,319.9495182,4.28624925
50001,200129_50001,PS1,317.7360450000001,4.23334805
50002,200129_50002,PS1,319.09054,4.14165848
50003,200129_50003,PS1,319.2426933000001,4.29169499
50004,200129_50004,PS1,319.5015622,4.30684202
50005,200129_50005,PS1,319.9457151000001,4.05120639
50006,200129_50006,PS1,318.20401769999995,4.22499344
50007,200129_50007,PS1,319.5541291,3.97343001
50008,200129_50008,PS1,318.30751160000005,4.11120813
50009,200129_50009,PS1,316.8844701000001,4.16738284
50010,200129_50010,PS1,317.9290645,4.17253029
50011,200129_50011,PS1,319.11014680000005,4.26809502
50012,200129_50012,PS1,319.4326544,4.26848806
50013,200129_50013,PS1,316.9520325000001,4.29536578
50014,200129_50014,PS1,318.5044284,4.04205848
50015,200129_50015,PS1,318.3309427,4.307576999999998
50016,200129_50016,PS1,317.1853346000001,4.32694477
50017,200129_50017,PS1,316.8260705,4.14970121
50018,200129_50018,PS1,319.7673028,4.22848916
50019,200129_50019,PS1,319.8143108,4.00914013
50020,200129_50020,PS1,318.3221037,4.05971556
50021,200129_50021,PS1,319.1209847,4.17278786
50022,200129_50022,PS1,318.4155451000001,4.17107195
50023,200129_50023,PS1,319.7478206,4.2095761
50024,200129_50024,PS1,319.70973,4.08770459
50025,200129_50025,PS1,319.8612171000001,4.16148246
50026,200129_50026,PS1,319.0062002,4.19759762
50027,200129_50027,PS1,317.0156813,4.1963256
50028,200129_50028,PS1,317.9188771000001,4.2842783
50029,200129_50029,PS1,318.4853865,4.21795591
50030,200129_50030,PS1,316.9727878,4.24751827
50031,200129_50031,PS1,318.9194048,4.33525996
50032,200129_50032,PS1,317.6870134,4.18120379
50033,200129_50033,PS1,319.0912196999999,4.189287
50034,200129_50034,PS1,319.867823,4.1998421
50035,200129_50035,PS1,317.8645508,4.32622366
50036,200129_50036,PS1,317.9014246000001,4.33003681
50037,200129_50037,PS1,318.5528792,4.09531636
50038,200129_50038,PS1,318.6521822,4.21308855
50039,200129_50039,PS1,319.7687568,4.19970489
50040,200129_50040,PS1,318.0478902,4.24605378
50041,200129_50041,PS1,319.5259853,4.24447441
50042,200129_50042,PS1,319.3582508,4.18015523
50043,200129_50043,PS1,318.8315101,4.19041455
50044,200129_50044,PS1,318.1421216,4.21996328
50045,200129_50045,PS1,319.590298,4.22257087
50046,200129_50046,PS1,318.1314021,4.14850076
50047,200129_50047,PS1,318.5391799,4.34915942
50048,200129_50048,PS1,318.3359910000001,4.03215154
50049,200129_50049,PS1,318.7064797,4.04397817
50050,200129_50050,PS1,317.6006227,4.24751534
50051,200129_50051,PS1,316.8991653,4.10682227
50052,200129_50052,PS1,319.7898753,4.15749766
50053,200129_50053,PS1,318.1690432,4.21863994
50054,200129_50054,PS1,318.9629745000001,4.06771847
50055,200129_50055,PS1,318.9564114,4.23524468
50056,200129_50056,PS1,318.8582345000001,4.28950413
50057,200129_50057,PS1,317.1364895,4.29682176
50058,200129_50058,PS1,319.4857233,4.10449315
50059,200129_50059,PS1,317.34055980000005,4.13649646
50060,200129_50060,PS1,318.5536996,4.253321
50061,200129_50061,PS1,316.9028957,4.13321521
50062,200129_50062,PS1,318.5652643,4.10685932
50063,200129_50063,PS1,318.6233923,3.98300819
50064,200129_50064,PS1,317.9102396,4.19971781
50065,200129_50065,PS1,319.9290965,4.0047487
50066,200129_50066,PS1,319.4155289,4.0608195
50067,200129_50067,PS1,319.7479600000001,4.07636792
50068,200129_50068,PS1,319.1736092,4.30181475
50069,200129_50069,PS1,317.7832479,4.19399615
50070,200129_50070,PS1,318.7257635,4.19815384
50071,200129_50071,PS1,319.4239759,4.3059694
50072,200129_50072,PS1,317.6699168,3.98125731
50073,200129_50073,PS1,317.7754502,4.33539995
50074,200129_50074,PS1,316.9614706000001,4.07121406
50075,200129_50075,PS1,318.33049910000005,4.32497036
50076,200129_50076,PS1,319.4565902,4.29257161
50077,200129_50077,PS1,317.6933678000001,4.24213652
50078,200129_50078,PS1,318.5417417,4.13515579
50079,200129_50079,PS1,319.4456886000001,4.31275983
50080,200129_50080,PS1,319.0683421,4.10245958
50081,200129_50081,PS1,318.5743184,4.17097646
50082,200129_50082,PS1,319.1210055,4.17392162
50083,200129_50083,PS1,318.6819229,4.25954253
50084,200129_50084,PS1,319.4569791,4.2923179000000005
50085,200129_50085,PS1,318.1958516,4.38233864
50086,200129_50086,PS1,319.9794128,4.19972886
50087,200129_50087,PS1,318.5844817,4.22414638
50088,200129_50088,PS1,318.71799560000005,4.34497678
50089,200129_50089,PS1,319.8398082,4.21368961
50090,200129_50090,PS1,317.4942958000001,4.35163213
50091,200129_50091,PS1,317.1123733,4.3586815
50092,200129_50092,PS1,317.5862283,3.98496044
50093,200129_50093,PS1,319.627161,4.27576063
50094,200129_50094,PS1,319.0546178,4.36971501
50095,200129_50095,PS1,319.5301009,4.15133254
50096,200129_50096,PS1,319.7395749,4.15502352
50097,200129_50097,PS1,318.0029818,4.08046064
50098,200129_50098,PS1,318.8109235,4.12434019
50099,200129_50099,PS1,317.3950708,4.07843371
50100,200129_50100,PS1,317.7045907,4.16160534
50101,200129_50101,PS1,316.9280058,4.08452777
50102,200129_50102,PS1,319.6680702,4.22688934
50103,200129_50103,PS1,318.7112647,4.37480245
50104,200129_50104,PS1,317.6433223,4.38754033
50105,200129_50105,PS1,319.3558465,4.07727601
50106,200129_50106,PS1,317.588137,4.31802404
50107,200129_50107,PS1,319.1252728,4.26107105
50108,200129_50108,PS1,318.9553144,4.22753408
50109,200129_50109,PS1,318.2712376,4.26229725
50110,200129_50110,PS1,317.6974458,4.34258884
50111,200129_50111,PS1,317.2836047,4.32301009
50112,200129_50112,PS1,317.3526677,4.29051518
50113,200129_50113,PS1,318.3166024,4.31819623
50114,200129_50114,PS1,318.82242,4.06802743
50115,200129_50115,PS1,317.3278778,4.16453333
50116,200129_50116,PS1,317.9649936,4.30628185
50117,200129_50117,PS1,319.0811424,4.32013379
50118,200129_50118,PS1,318.6775921,4.13345855
50119,200129_50119,PS1,318.3715361,4.27191433
50120,200129_50120,PS1,319.5920741000001,4.36038122
50121,200129_50121,PS1,316.6468129,4.39239254
50122,200129_50122,PS1,317.9211965,4.35221122
50123,200129_50123,PS1,318.1397322,4.38572554
50124,200129_50124,PS1,319.1978764,4.37344777
50125,200129_50125,PS1,318.2854283000001,4.35538521
50126,200129_50126,PS1,317.31527,4.16301682
50127,200129_50127,PS1,318.2693856,4.39181662
50128,200129_50128,PS1,317.5257323,4.21084312
50129,200129_50129,PS1,319.4519213,4.21171063
50130,200129_50130,PS1,318.0281186,4.08949239
50131,200129_50131,PS1,317.4922832,4.27604651
50132,200129_50132,PS1,319.2672881000001,4.20723967
50133,200129_50133,PS1,318.0973972,4.27903249
50134,200129_50134,PS1,319.29522819999994,4.3755802
50135,200129_50135,PS1,318.1173853,4.05192966
50136,200129_50136,PS1,317.661216,4.08932068
50137,200129_50137,PS1,317.85234239999994,4.25061181
50138,200129_50138,PS1,317.8500747,4.38866195
50139,200129_50139,PS1,318.304777,4.38917461
50140,200129_50140,PS1,317.84612989999994,4.26028511
50141,200129_50141,PS1,319.2466535000001,4.26294713
50142,200129_50142,PS1,319.8671358,4.33649553
50143,200129_50143,PS1,317.1650268,4.31462132
50144,200129_50144,PS1,319.0587351000001,4.40671669
50145,200129_50145,PS1,319.025732,4.41119057
50146,200129_50146,PS1,318.0265239,4.37578671
50147,200129_50147,PS1,317.2432751,4.39615235
50148,200129_50148,PS1,317.3470899,4.325729099999998
50149,200129_50149,PS1,318.79198039999994,4.21336256
50150,200129_50150,PS1,319.6816488,4.27171182
50151,200129_50151,PS1,318.9848684,4.38469083
50152,200129_50152,PS1,317.6521167,4.36846828
50153,200129_50153,PS1,317.0220282,4.24857324
50154,200129_50154,PS1,319.0307831,4.39757245
50155,200129_50155,PS1,319.6494308,4.39223503
50156,200129_50156,PS1,319.6215881,4.23886399
50157,200129_50157,PS1,318.3133696999999,4.26871888
50158,200129_50158,PS1,317.651255,4.38159621
50159,200129_50159,PS1,319.3079238,4.34797419
50160,200129_50160,PS1,319.7154813,4.33037531
50161,200129_50161,PS1,317.6381764,4.36377212
50162,200129_50162,PS1,319.7614954,4.40211572
50163,200129_50163,PS1,317.216137,4.24237018
50164,200129_50164,PS1,319.3473764,4.30956534
50165,200129_50165,PS1,319.989863,4.16312476
50166,200129_50166,PS1,317.5105351,4.43217665
50167,200129_50167,PS1,318.183519,4.41701265
50168,200129_50168,PS1,319.696081,4.17011234
50169,200129_50169,PS1,317.5808602,4.20709849
50170,200129_50170,PS1,317.4540737,4.27184455
50171,200129_50171,PS1,318.3383883,4.41059188
50172,200129_50172,PS1,318.3680268,4.34810222
50173,200129_50173,PS1,317.5038369,4.3896609
50174,200129_50174,PS1,318.0991005,4.41540109
50175,200129_50175,PS1,319.1340471000001,4.42469701
50176,200129_50176,PS1,316.9311031000001,4.28670411
50177,200129_50177,PS1,317.9845744,4.37902907
50178,200129_50178,PS1,319.732554,4.18488716
50179,200129_50179,PS1,317.1770511,4.24468382
50180,200129_50180,PS1,319.9073209,4.33560488
50181,200129_50181,PS1,319.5732534,4.43387274
50182,200129_50182,PS1,318.5887241000001,4.07012659
50183,200129_50183,PS1,317.8380224,4.14568887
50184,200129_50184,PS1,319.10874069999994,4.24142214
50185,200129_50185,PS1,319.4643755,4.34578833
50186,200129_50186,PS1,318.1581438,4.44675469
50187,200129_50187,PS1,317.50692819999995,4.41291398
50188,200129_50188,PS1,318.5455783000001,4.30409362
50189,200129_50189,PS1,317.4451417,4.2861574000000005
50190,200129_50190,PS1,317.3858513,4.39224936
50191,200129_50191,PS1,318.52190930000006,4.08817313
50192,200129_50192,PS1,319.2457928,4.22694156
50193,200129_50193,PS1,319.7442032,4.44201897
50194,200129_50194,PS1,316.9281995,4.23679571
50195,200129_50195,PS1,317.5338228,4.29453867
50196,200129_50196,PS1,318.7466514,4.258519799999998
50197,200129_50197,PS1,318.3141950000001,4.26558231
50198,200129_50198,PS1,319.071644,4.32887135
50199,200129_50199,PS1,318.575509,4.36376474
50200,200129_50200,PS1,317.7211633,4.17277952
50201,200129_50201,PS1,319.77468839999995,4.29600942
50202,200129_50202,PS1,317.1972837,4.29164641
50203,200129_50203,PS1,318.2518442,4.34087976
50204,200129_50204,PS1,318.9766114,4.38842575
50205,200129_50205,PS1,319.4744253,4.44753333
50206,200129_50206,PS1,318.685811,4.26403506
50207,200129_50207,PS1,319.7329575,4.4359867999999985
50208,200129_50208,PS1,318.2351248,4.26067853
50209,200129_50209,PS1,318.2498528,4.29566339
50210,200129_50210,PS1,318.6763109,4.34620136
50211,200129_50211,PS1,317.3699529,4.13025634
50212,200129_50212,PS1,319.97947860000005,4.29601451
50213,200129_50213,PS1,317.9603235,4.34418108
50214,200129_50214,PS1,316.9646854,4.4257924000000015
50215,200129_50215,PS1,318.3030552,4.38998855
50216,200129_50216,PS1,317.1479878,4.20939888
50217,200129_50217,PS1,318.09770110000005,4.34101846
50218,200129_50218,PS1,317.7706586,4.39178694
50219,200129_50219,PS1,319.8103657,4.39482464
50220,200129_50220,PS1,319.6694605,4.24827453
50221,200129_50221,PS1,317.6784562,4.39656866
50222,200129_50222,PS1,319.1613288000001,4.28864338
50223,200129_50223,PS1,318.1349414,4.34346187
50224,200129_50224,PS1,316.9243709,4.21641481
50225,200129_50225,PS1,318.2952153,4.29437559
50226,200129_50226,PS1,317.6803183,4.46458385
50227,200129_50227,PS1,318.6333271000001,4.25004456
50228,200129_50228,PS1,317.5329589,4.43604071
50229,200129_50229,PS1,318.2163147,4.42716153
50230,200129_50230,PS1,317.0583165,4.46578258
50231,200129_50231,PS1,316.8210503,4.13902021
50232,200129_50232,PS1,317.2418032,4.26231634
50233,200129_50233,PS1,317.1620088,4.36127997
50234,200129_50234,PS1,318.1810015000001,4.36349941
50235,200129_50235,PS1,319.1638887000001,4.28090578
50236,200129_50236,PS1,317.3662652,4.41353724
50237,200129_50237,PS1,319.4649501,4.44723244
50238,200129_50238,PS1,317.861396,4.47900193
50239,200129_50239,PS1,318.86130039999995,4.27932457
50240,200129_50240,PS1,319.8678738,4.27625718
50241,200129_50241,PS1,318.2594613,4.33608528
50242,200129_50242,PS1,316.62806,4.42984473
