,our_id,RA,Dec
22757,200129_29440,317.1830178,6.40034378
22758,200129_29441,318.5333165,6.45061828
22759,200129_29442,317.8284954,6.52089817
22760,200129_29443,317.7335921,6.52979092
22761,200129_29444,318.1712434,6.14960069
22762,200129_29445,319.5757512,6.19590594
22763,200129_29446,318.1859465,6.21356504
22764,200129_29447,316.5029291,6.20451495
22765,200129_29448,317.8517341999999,6.45384921
22766,200129_29449,318.5052647,6.02459182
22767,200129_29450,319.2141835,6.12662524
22768,200129_29451,317.9032268,6.51023174
22769,200129_29452,319.0937272,6.54721599
22770,200129_29453,317.4227854,6.36299707
22771,200129_29454,319.0633596,6.10107112
22772,200129_29455,317.5521075000001,6.13528643
22773,200129_29456,317.03056789999994,6.23144363
22774,200129_29457,318.3831347,6.54126853
22775,200129_29458,316.9481415,6.11104862
22776,200129_29459,319.1528813,6.12156697
22777,200129_29460,317.1303169,6.33902857
22778,200129_29461,317.1266608,6.18840845
22779,200129_29462,316.8510999,6.19335582
22780,200129_29463,318.64410689999994,6.46312357
22781,200129_29464,318.88148860000007,6.25462914
22782,200129_29465,318.6438332,6.23747058
22783,200129_29466,316.6030867,6.259028
22784,200129_29467,316.72549189999995,6.3297085
22785,200129_29468,316.9767734,6.3295262
22786,200129_29469,316.5189814,6.04029854
22787,200129_29470,316.6622867,6.11201938
22788,200129_29471,319.1888312,6.11261624
22789,200129_29472,319.3681999,6.22389615
22790,200129_29473,317.1525151,6.38245694
22791,200129_29474,316.9749635,6.3694563
22792,200129_29475,317.3870943,6.27578795
22793,200129_29476,316.7601068,6.30832671
22794,200129_29477,319.1827163000001,6.36974804
22795,200129_29478,317.4591514,6.54704475
22796,200129_29479,319.2229038000001,6.41500145
22797,200129_29480,319.1477526,6.44701
22798,200129_29481,317.92645539999995,6.28313561
22799,200129_29482,318.3358307000001,6.4150652
22800,200129_29483,317.2683618000001,6.29689781
22801,200129_29484,318.6827345000001,6.47303873
22802,200129_29485,317.3818016,6.50338882
22803,200129_29486,318.2031943,6.50651229
22804,200129_29487,319.1849133,6.50526722
22805,200129_29488,318.6575769,6.53714439
22806,200129_29489,318.7149898,6.57893248
22807,200129_29490,317.3139444,6.31580639
22808,200129_29491,317.1781945,6.43148664
22809,200129_29492,318.7620082,6.18701998
22810,200129_29493,317.92643439999995,6.28307081
22811,200129_29494,317.0568838,6.29552016
22812,200129_29495,318.374314,6.30836065
22813,200129_29496,316.7529125,6.16439644
22814,200129_29497,318.1463656,6.35113851
22815,200129_29498,316.8939186,6.12155448
22816,200129_29499,316.5456014,6.58693529
22817,200129_29500,319.7381215,6.12281023
22818,200129_29501,318.1845769,6.22668255
22819,200129_29502,318.571382,6.55473452
22820,200129_29503,319.5526147,6.15718449
22821,200129_29504,318.299501,6.51308655
22822,200129_29505,316.5575593000001,6.59431532
22823,200129_29506,318.2637547,6.04274172
22824,200129_29507,317.68105289999994,6.30577488
22825,200129_29508,319.0761248,6.411956900000002
22826,200129_29509,319.1674154,6.54020697
22827,200129_29510,318.9653357,6.5132691
22828,200129_29511,316.792106,6.5032558
22829,200129_29512,318.6443415,6.50446092
22830,200129_29513,316.5629304,6.57697463
22831,200129_29514,316.5628151,6.60091641
22832,200129_29515,316.8946941000001,6.14327504
22833,200129_29516,316.664862,6.17978617
22834,200129_29517,316.8342348000001,6.23733182
22835,200129_29518,318.339535,6.23669378
22836,200129_29519,317.5535374,6.2530356
22837,200129_29520,317.0122477,6.32366944
22838,200129_29521,317.2286206,6.35242451
22839,200129_29522,318.6712367,6.47139477
22840,200129_29523,319.4224534,6.21295246
22841,200129_29524,316.8062477,6.29757582
22842,200129_29525,317.9317593,6.42499563
22843,200129_29526,318.589265,6.29915031
22844,200129_29527,319.01590110000006,6.557531599999999
22845,200129_29528,317.6228752,6.24419986
22846,200129_29529,316.9515803999999,6.2548857
22847,200129_29530,318.8644930000001,6.34238175
22848,200129_29531,318.59711560000005,6.41653948
22849,200129_29532,318.5481665,6.458045200000001
22850,200129_29533,318.5484117000001,6.49848632
22851,200129_29534,319.2434563,6.10585156
22852,200129_29535,316.51307189999994,6.54400486
22853,200129_29536,316.75337189999993,6.05582529
22854,200129_29537,317.5445902,6.49421805
22855,200129_29538,318.5061974,6.35780359
22856,200129_29539,316.5722736,6.21572014
22857,200129_29540,316.7742369,6.30997917
22858,200129_29541,318.1386433,6.34632368
22859,200129_29542,318.7030533,6.39372363
22860,200129_29543,318.20915289999994,6.48685037
22861,200129_29544,317.2918217,6.14193355
22862,200129_29545,316.7087603,6.37231068
22863,200129_29546,318.3483584,6.05784775
22864,200129_29547,317.1158375,6.19480313
22865,200129_29548,316.9263597000001,6.2118634
22866,200129_29549,316.9454774,6.0401965
22867,200129_29550,319.0853482,6.03347941
22868,200129_29551,316.9798872,6.22962675
22869,200129_29552,316.9395502,6.23844436
22870,200129_29553,316.4807362,6.29366585
22871,200129_29554,316.5822914,6.52362504
22872,200129_29555,319.5632029,6.18934813
22873,200129_29556,318.6377517,6.28829941
22874,200129_29557,318.2065724,6.44454915
22875,200129_29558,316.8364944,6.4720192
22876,200129_29559,316.8758141,6.54139414
22877,200129_29560,318.3137882,6.61417613
22878,200129_29561,317.8668140000001,6.37216023
22879,200129_29562,319.5226009,6.05330072
22880,200129_29563,317.0964226000001,6.15781039
22881,200129_29564,318.2027093000001,6.15040844
22882,200129_29565,316.8466702,6.17243266
22883,200129_29566,319.2087961000001,6.40188444
22884,200129_29567,316.5743444,6.45190283
22885,200129_29568,319.5190066,6.056586900000001
22886,200129_29569,317.6626316,6.08726631
22887,200129_29570,316.8850106,6.12548561
22888,200129_29571,319.3603702,6.298297
22889,200129_29572,318.1446104,6.61308593
22890,200129_29573,317.3803732,6.63906604
22891,200129_29574,316.9152354,6.17672288
22892,200129_29575,317.6025711000001,6.35499106
22893,200129_29576,318.64387180000006,6.4121020999999985
22894,200129_29577,316.9928662,6.63137088
22895,200129_29578,318.5769956000001,6.24835078
22896,200129_29579,318.9346656,6.59396084
22897,200129_29580,316.7213046,6.37960571
22898,200129_29581,318.6473177,6.63962617
22899,200129_29582,318.3480016000001,6.55486911
22900,200129_29583,317.4824063000001,6.65907476
22901,200129_29584,319.08096960000006,6.47152275
22902,200129_29585,318.60983280000005,6.27545629
22903,200129_29586,317.2705144,6.51164707
22904,200129_29587,318.1356024,6.64798026
22905,200129_29588,317.0238358000001,6.63565723
22906,200129_29589,317.9158321000001,6.40308698
22907,200129_29590,319.2920064,6.19385276
22908,200129_29591,318.8532457,6.25666918
22909,200129_29592,318.74561560000006,6.29806379
22910,200129_29593,319.2149268,6.15292736
22911,200129_29594,317.7759116000001,6.39832678
22912,200129_29595,316.7175089,6.4174815
22913,200129_29596,318.2771091,6.4233910000000005
22914,200129_29597,317.3499339,6.48624136
22915,200129_29598,316.4982577,6.50235232
22916,200129_29599,317.7154747,6.41281931
22917,200129_29600,318.4653517,6.43801602
22918,200129_29601,316.4544632,6.65147183
22919,200129_29602,317.2035958,6.3597427
22920,200129_29603,319.3511217,6.19843131
22921,200129_29604,317.0226581,6.48626089
22922,200129_29605,318.7627144,6.3072844
22923,200129_29606,316.9316745,6.33188841
22924,200129_29607,319.1231006999999,6.42786401
22925,200129_29608,317.8490863,6.62853555
22926,200129_29609,318.8193252,6.639965299999999
22927,200129_29610,319.1710852,6.27595923
22928,200129_29611,317.3629368,6.48470953
22929,200129_29612,319.1944216,6.52794696
22930,200129_29613,317.5811674,6.09077559
22931,200129_29614,317.15760710000006,6.21487599
22932,200129_29615,319.2478507,6.36321208
22933,200129_29616,317.5217617,6.36999557
22934,200129_29617,318.7183777,6.46241956
22935,200129_29618,318.4635375,6.65911469
22936,200129_29619,317.9575457,6.35418974
22937,200129_29620,317.7728068,6.41827295
22938,200129_29621,318.35888430000006,6.52873395
22939,200129_29622,318.710671,6.6140367
22940,200129_29623,319.5452178999999,6.57553852
22941,200129_29624,318.7973659,6.66359721
22942,200129_29625,318.6575668,6.18729351
22943,200129_29626,318.8113978,6.61213512
22944,200129_29627,318.1614848000001,6.34193135
22945,200129_29628,317.1571758,6.38645919
22946,200129_29629,319.2691475000001,6.54284968
22947,200129_29630,318.2554775,6.4640051
22948,200129_29631,317.4578254,6.54765126
22949,200129_29632,317.7604357,6.41924836
22950,200129_29633,318.9234163000001,6.47776519
22951,200129_29634,318.9767858,6.40320393
22952,200129_29635,318.7923101,6.33833223
22953,200129_29636,317.2689734,6.3440444000000005
22954,200129_29637,317.8502471000001,6.42620228
22955,200129_29638,317.4633353000001,6.59400941
22956,200129_29639,317.9244728,6.64055209
22957,200129_29640,316.5804086,6.64786515
22958,200129_29641,318.8640757,6.50066373
22959,200129_29642,317.7136104,6.43044135
22960,200129_29643,318.1898165,6.55791448
22961,200129_29644,317.13825519999995,6.65679254
22962,200129_29645,316.7335463,6.27975088
22963,200129_29646,316.7961346,6.27519252
22964,200129_29647,319.1849224,6.60854065
22965,200129_29648,319.09105760000006,6.67039181
22966,200129_29649,318.3347811000001,6.26390702
22967,200129_29650,316.8957368,6.38619142
22968,200129_29651,319.0955207,6.384975700000001
22969,200129_29652,318.7404604,6.56541803
22970,200129_29653,317.3845149,6.63057038
22971,200129_29654,318.5102037,6.13440679
22972,200129_29655,317.1206545,6.34539735
22973,200129_29656,319.38506,6.42938893
22974,200129_29657,317.3254135,6.07919696
22975,200129_29658,316.9049311,6.66445031
22976,200129_29659,317.7795503,6.66939859
22977,200129_29660,317.9820513,6.05226716
22978,200129_29661,318.4409573000001,6.55210611
22979,200129_29662,316.5569347,6.59602866
22980,200129_29663,316.5459441,6.011410700000001
22981,200129_29664,317.9987686,6.22908854
22982,200129_29665,317.83266289999995,6.54221301
22983,200129_29666,317.6940109,6.30275841
22984,200129_29667,316.4563049,6.68210138
22985,200129_29668,318.9611438,6.68822351
22986,200129_29669,316.7250167,6.41424316
22987,200129_29670,318.478109,6.71311747
22988,200129_29671,318.4609736999999,6.65812561
22989,200129_29672,316.7508737,6.40342096
22990,200129_29673,317.2420877,6.60100814
22991,200129_29674,317.3751709,6.61785909
22992,200129_29675,317.470458,6.68190098
22993,200129_29676,318.2938028,6.12119526
22994,200129_29677,317.3477798,6.48490872
22995,200129_29678,318.2595894,6.70703798
22996,200129_29679,317.7606648000001,6.37693693
22997,200129_29680,318.0901631,6.53332406
22998,200129_29681,317.0103746000001,6.69349399
22999,200129_29682,316.5716619,6.67461122
23000,200129_29683,317.9443416000001,6.67982403
23001,200129_29684,316.5488271000001,6.33538324
23002,200129_29685,318.8298586,6.49338442
23003,200129_29686,317.5829276,6.60461183
23004,200129_29687,316.379386,6.72710421
23005,200129_29688,317.5456606,6.64085014
23006,200129_29689,318.6989994,6.33392103
23007,200129_29690,318.3648696,6.39416778
23008,200129_29691,316.9242146,6.43192566
23009,200129_29692,317.2277093,6.61865565
23010,200129_29693,319.5173958000001,6.62097744
23011,200129_29694,318.68651560000006,6.7139924
23012,200129_29695,319.136903,6.72820345
23013,200129_29696,317.1640355,6.38176865
23014,200129_29697,318.9383477,6.46625988
23015,200129_29698,317.738535,6.01551045
23016,200129_29699,319.4970934,6.05268876
23017,200129_29700,318.5289873000001,6.67543778
23018,200129_29701,317.0342068,6.27736798
23019,200129_29702,317.7889252,6.51589758
23020,200129_29703,317.6992916000001,6.64393664
23021,200129_29704,319.4753222,6.61276047
23022,200129_29705,319.3176832,6.2771317
23023,200129_29706,316.9934585,6.69364982
23024,200129_29707,319.4535632,6.35999298
23025,200129_29708,317.568555,6.41767045
23026,200129_29709,318.5846761,6.41776922
23027,200129_29710,318.5206335,6.47939422
23028,200129_29711,317.9329392,6.72509145
23029,200129_29712,317.4351574,6.48713099
23030,200129_29713,316.4779564,6.52575668
23031,200129_29714,319.3153986,6.40417397
23032,200129_29715,317.0547633,6.22672347
23033,200129_29716,317.3858436000001,6.29136429
23034,200129_29717,316.7533544,6.54156103
23035,200129_29718,318.7384964,6.7340151
23036,200129_29719,316.5466879,6.58615496
23037,200129_29720,317.283958,6.27058797
23038,200129_29721,317.2860161000001,6.58391463
23039,200129_29722,317.5290356000001,6.71441015
23040,200129_29723,317.9082493,6.73586939
23041,200129_29724,318.2761562,6.64146175
23042,200129_29725,319.1558623,6.68931728
23043,200129_29726,317.1221952,6.23667302
23044,200129_29727,316.9680592,6.24848609
23045,200129_29728,317.9960181,6.42410211
23046,200129_29729,316.5596037,6.5889665
23047,200129_29730,318.4358806,6.59098808
23048,200129_29731,319.1903758,6.32806105
23049,200129_29732,319.3113436000001,6.37380867
23050,200129_29733,318.6828454,6.32692495
23051,200129_29734,318.1465716,6.36071955
23052,200129_29735,318.375427,6.58116652
23053,200129_29736,318.2864243,6.15474977
23054,200129_29737,318.1636272,6.44911978
23055,200129_29738,319.4906594,6.63511539
23056,200129_29739,319.2512055,6.30648388
23057,200129_29740,317.0039684,6.32051388
23058,200129_29741,318.178253,6.51920655
23059,200129_29742,317.3805338,6.63925599
23060,200129_29743,317.3896547,6.2920965
23061,200129_29744,317.6902671,6.70070357
23062,200129_29745,318.7774671,6.46311368
23063,200129_29746,318.2379495,6.65547307
23064,200129_29747,318.602509,6.77701903
23065,200129_29748,317.3653842,6.48662883
23066,200129_29749,317.6426461000001,6.53729494
23067,200129_29750,317.3490784,6.54422735
23068,200129_29751,319.224312,6.55639652
23069,200129_29752,317.1991976000001,6.66415798
23070,200129_29753,317.9113748000001,6.63611205
23071,200129_29754,316.3473837,6.69193747
23072,200129_29755,319.4810469,6.14470522
23073,200129_29756,316.7697628,6.63802649
23074,200129_29757,316.9080073,6.64905191
23075,200129_29758,318.7729463,6.30284938
23076,200129_29759,316.770582,6.4347547
23077,200129_29760,318.5701869,6.34622644
23078,200129_29761,318.68343260000006,6.55424355
23079,200129_29762,317.2953641000001,6.59824306
23080,200129_29763,319.2132435000001,6.66036185
23081,200129_29764,318.6466021,6.78576328
23082,200129_29765,319.293093,6.26191905
23083,200129_29766,317.82014239999995,6.40938301
23084,200129_29767,316.3473831,6.70121012
23085,200129_29768,318.6819658,6.22869342
23086,200129_29769,317.62576,6.55171872
23087,200129_29770,318.0470448000001,6.60189802
23088,200129_29771,318.6503830000001,6.55204809
23089,200129_29772,318.9884917,6.59312744
23090,200129_29773,318.676194,6.46406447
23091,200129_29774,316.8952376000001,6.35473307
23092,200129_29775,317.2246521,6.79558894
23093,200129_29776,317.1733289,6.80162036
23094,200129_29777,317.0661062,6.1717294
23095,200129_29778,317.2651283,6.22107093
23096,200129_29779,318.6409115,6.30842676
23097,200129_29780,319.3728316,6.55440598
23098,200129_29781,318.4921902,6.62640477
23099,200129_29782,318.711232,6.65937118
23100,200129_29783,316.5539454,6.81472193
23101,200129_29784,318.6465694,6.48853101
23102,200129_29785,319.3407549,6.51256047
23103,200129_29786,319.1078067,6.53098954
23104,200129_29787,316.7322717,6.73647721
23105,200129_29788,317.4084664,6.73573728
23106,200129_29789,319.0148174,6.7557811
23107,200129_29790,319.4006859,6.76745598
23108,200129_29791,317.20956780000006,6.57834923
23109,200129_29792,318.6362457,6.80695748
23110,200129_29793,316.90590539999994,6.80804107
23111,200129_29794,318.6466098,6.11670832
23112,200129_29795,318.66706760000005,6.19853126
23113,200129_29796,319.5471453,6.20931478
23114,200129_29797,317.8350229,6.35444644
23115,200129_29798,317.4681724,6.77748682
23116,200129_29799,316.472092,6.72352688
23117,200129_29800,317.7535171,6.6205142000000015
23118,200129_29801,318.7923506,6.62665021
23119,200129_29802,317.8057712,6.66123738
23120,200129_29803,317.0140152,6.76269311
23121,200129_29804,317.7408833,6.52941339
23122,200129_29805,319.0993767,6.58041537
23123,200129_29806,318.5479036000001,6.66480694
23124,200129_29807,318.5849108,6.3927253
23125,200129_29808,319.2618356000001,6.39746321
23126,200129_29809,319.2852918,6.50058888
23127,200129_29810,316.4530163,6.653446799999998
23128,200129_29811,316.6453437,6.65568724
23129,200129_29812,317.1344551,6.68087353
23130,200129_29813,316.8763356,6.8316735999999985
23131,200129_29814,317.2772628,6.39579935
23132,200129_29815,317.19344,6.42249247
23133,200129_29816,318.592942,6.65038909
23134,200129_29817,317.751795,6.60862032
23135,200129_29818,316.6216246,6.42802446
23136,200129_29819,316.800659,6.43022393
23137,200129_29820,316.7002417,6.48536876
23138,200129_29821,318.9983022,6.691687700000001
23139,200129_29822,319.1352874,6.71114784
23140,200129_29823,316.5346818,6.62236717
23141,200129_29824,319.0685208,6.71275358
23142,200129_29825,317.1428686000001,6.37470211
23143,200129_29826,317.7935952,6.75784816
23144,200129_29827,317.37742189999994,6.58991581
23145,200129_29828,318.37014760000005,6.61373995
23146,200129_29829,318.8556445,6.72178
23147,200129_29830,319.2891508,6.77497744
23148,200129_29831,319.071433,6.80182749
23149,200129_29832,317.75699060000005,6.37672597
23150,200129_29833,318.6274303,6.45875148
23151,200129_29834,319.2073643,6.6871428
23152,200129_29835,317.7505791000001,6.3212265
23153,200129_29836,318.145757,6.34398059
23154,200129_29837,316.8369145,6.58969864
23155,200129_29838,317.38955919999995,6.66884116
23156,200129_29839,318.8494271,6.76380276
23157,200129_29840,318.716869,6.78548418
23158,200129_29841,317.6368956,6.79832072
23159,200129_29842,318.4735739,6.81992049
23160,200129_29843,318.2090396000001,6.72847638
23161,200129_29844,317.1948086,6.55570137
23162,200129_29845,317.2246473,6.65498826
23163,200129_29846,318.0799825,6.65469557
23164,200129_29847,319.1223029,6.81829303
23165,200129_29848,319.4677498000001,6.59302327
23166,200129_29849,317.2681445,6.69346271
23167,200129_29850,319.2136856,6.66612157
23168,200129_29851,318.03311569999994,6.79413917
23169,200129_29852,316.7307022,6.82875865
23170,200129_29853,318.7258106,6.72752052
23171,200129_29854,319.0039115,6.78900909
23172,200129_29855,318.5811628,6.83071464
23173,200129_29856,317.0928751,6.42794381
23174,200129_29857,319.2837223,6.5007802
23175,200129_29858,318.8360147,6.59615443
23176,200129_29859,317.133491,6.8012776
23177,200129_29860,318.347614,6.82985095
23178,200129_29861,316.6085628,6.18662637
23179,200129_29862,318.335584,6.26576527
23180,200129_29863,316.6335691999999,6.27915857
23181,200129_29864,319.0693969,6.4083653
23182,200129_29865,317.3901729,6.51240008
23183,200129_29866,318.4546535,6.52905844
23184,200129_29867,316.8490956,6.82373089
23185,200129_29868,317.2654938,6.26251295
23186,200129_29869,317.08059110000005,6.79740168
23187,200129_29870,318.5788851000001,6.41721939
23188,200129_29871,316.3638531000001,6.81072804
23189,200129_29872,317.3761091,6.80902227
23190,200129_29873,316.8457507,6.50791924
23191,200129_29874,318.4767428,6.61751532
23192,200129_29875,317.00848219999995,6.62704349
23193,200129_29876,318.511563,6.70189014
23194,200129_29877,319.1812923,6.77520651
23195,200129_29878,316.5732388,6.61658722
23196,200129_29879,316.3103777,6.69467716
23197,200129_29880,318.2032078000001,6.76452637
23198,200129_29881,316.961224,6.84523773
23199,200129_29882,318.7328949,6.51752732
23200,200129_29883,317.3751907,6.61777595
23201,200129_29884,318.5107503,6.39713651
23202,200129_29885,317.5601528,6.72275488
23203,200129_29886,316.7633523,6.78258964
23204,200129_29887,317.4599119,6.54721242
23205,200129_29888,318.3087593,6.61839992
23206,200129_29889,318.988578,6.59286259
23207,200129_29890,316.9067499,6.79437855
23208,200129_29891,318.1867927,6.52782201
23209,200129_29892,318.138557,6.57944992
23210,200129_29893,317.1584966,6.84531425
23211,200129_29894,317.691191,6.80633205
23212,200129_29895,317.35716139999994,6.48267066
23213,200129_29896,317.0104253,6.16106759
23214,200129_29897,316.62222060000005,6.20247878
23215,200129_29898,317.10292819999995,6.49086477
23216,200129_29899,318.27734439999995,6.65498063
23217,200129_29900,318.8625027,6.74618834
23218,200129_29901,318.5699967,6.81468123
23219,200129_29902,318.6181079,6.79668971
23220,200129_29903,319.4734987,6.80987683
23221,200129_29904,316.3904067,6.81230201
23222,200129_29905,317.0869988,6.50742575
23223,200129_29906,317.8489989,6.62855215
23224,200129_29907,317.4025589,6.65743498
23225,200129_29908,319.4728022,6.34826215
23226,200129_29909,316.9439359,6.87169509
23227,200129_29910,318.7042878,6.66306907
23228,200129_29911,317.4756614,6.76674441
23229,200129_29912,318.26963860000006,6.79584804
23230,200129_29913,317.1485681000001,6.46106071
23231,200129_29914,319.1454933,6.49284689
23232,200129_29915,317.21783430000005,6.51722024
23233,200129_29916,316.4887139,6.51160352
23234,200129_29917,319.3040283,6.80725755
23235,200129_29918,318.0122945,6.84668459
23236,200129_29919,319.0824218,6.85480694
23237,200129_29920,318.1154104,6.5351777
23238,200129_29921,317.0453524,6.44287579
23239,200129_29922,318.5795198,6.71755236
23240,200129_29923,316.9219700000001,6.85601436
23241,200129_29924,319.2903277,6.59750409
23242,200129_29925,316.7745482,6.64692001
23243,200129_29926,316.8263251,6.69393987
23244,200129_29927,318.7465197,6.79341205
23245,200129_29928,317.1676879,6.74629203
23246,200129_29929,318.8297839,6.49343451
23247,200129_29930,319.113007,6.5209015
23248,200129_29931,318.90139480000005,6.55202957
23249,200129_29932,316.915211,6.34558498
23250,200129_29933,317.3491911000001,6.52772987
23251,200129_29934,317.2861043000001,6.63483243
23252,200129_29935,317.8575362,6.63866546
23253,200129_29936,316.91454510000005,6.7229716
23254,200129_29937,316.305863,6.7674825
23255,200129_29938,316.8824282,6.78931459
23256,200129_29939,318.6793227,6.83025166
23257,200129_29940,318.5308433,6.58638516
23258,200129_29941,317.0156225,6.62893234
23259,200129_29942,318.5760361,6.66143203
23260,200129_29943,316.7593793000001,6.80311988
23261,200129_29944,319.2928704,6.89006076
23262,200129_29945,318.0432126,6.41787138
23263,200129_29946,317.7005872,6.4855144000000005
23264,200129_29947,316.7107358,6.60110608
23265,200129_29948,319.0245556000001,6.40602573
23266,200129_29949,318.8826773,6.51250699
23267,200129_29950,319.3927702000001,6.62920285
23268,200129_29951,318.7622001000001,6.68208319
23269,200129_29952,316.8318685,6.80880564
23270,200129_29953,318.5159691,6.84937465
23271,200129_29954,316.6954361,6.89825456
23272,200129_29955,318.4822376,6.54085565
23273,200129_29956,319.3476752,6.8596205
23274,200129_29957,316.6006147,6.75753738
23275,200129_29958,317.7266934,6.44745704
23276,200129_29959,318.1062566,6.44648683
23277,200129_29960,318.2328416000001,6.71834056
23278,200129_29961,316.9886579,6.8734868
23279,200129_29962,318.1972574,6.87647057
23280,200129_29963,317.4631467,6.33034667
23281,200129_29964,316.6285182000001,6.39274303
23282,200129_29965,316.6573804,6.85266775
23283,200129_29966,316.9772769,6.61835349
23284,200129_29967,316.9024899,6.1365731
23285,200129_29968,319.3899997,6.27689444
23286,200129_29969,318.3637808000001,6.35410158
23287,200129_29970,318.3203222,6.76747926
23288,200129_29971,317.220423,6.52397709
23289,200129_29972,317.2449419,6.75019678
23290,200129_29973,318.3034172,6.73414644
23291,200129_29974,317.8153769,6.85305034
23292,200129_29975,317.289819,6.63901488
23293,200129_29976,318.0649625,6.89022587
23294,200129_29977,316.7937634999999,6.51479822
23295,200129_29978,318.906001,6.52985779
23296,200129_29979,319.0993647,6.54164211
23297,200129_29980,317.99636360000005,6.57013237
23298,200129_29981,317.9754424,6.65803546
23299,200129_29982,319.0047909,6.68257257
23300,200129_29983,318.6140266000001,6.41071491
23301,200129_29984,319.1316661,6.4344158
23302,200129_29985,319.252004,6.581582000000001
23303,200129_29986,316.3870516,6.81408583
23304,200129_29987,318.1768453,6.2741204
23305,200129_29988,317.7182870000001,6.33196466
23306,200129_29989,317.7183392,6.53361696
23307,200129_29990,319.4270172,6.59950843
23308,200129_29991,316.6908192,6.38732226
23309,200129_29992,316.395115,6.86740747
23310,200129_29993,316.7763222,6.90143814
23311,200129_29994,319.1196006,6.32066978
23312,200129_29995,316.7349732,6.34955406
23313,200129_29996,318.4536258,6.55185598
23314,200129_29997,316.9776897,6.67586353
23315,200129_29998,318.49857060000005,6.79173674
23316,200129_29999,318.0252483,6.81040182
23317,200129_30000,316.7256292,6.62745797
23318,200129_30001,317.3526993000001,6.65416378
23319,200129_30002,319.1196719,6.71302121
23320,200129_30003,318.59794260000007,6.75345735
23321,200129_30004,316.9834211,6.6069649
23322,200129_30005,316.9546931000001,6.62417325
23323,200129_30006,318.7577037,6.71444196
23324,200129_30007,316.9557526,6.75722162
23325,200129_30008,318.02108589999995,6.38877204
23326,200129_30009,316.6963286,6.49387208
23327,200129_30010,319.2659494,6.52399808
23328,200129_30011,319.3848533000001,6.90229839
23329,200129_30012,317.9818091,6.90513024
23330,200129_30013,316.7308415,6.91043545
23331,200129_30014,316.5738738,6.64957598
23332,200129_30015,316.9593667,6.91222207
23333,200129_30016,317.3328155,6.64328889
23334,200129_30017,317.2717953,6.68465068
23335,200129_30018,318.6269342,6.75597382
23336,200129_30019,318.7024338,6.80876029
23337,200129_30020,317.87784910000005,6.89278046
23338,200129_30021,318.3066839,6.93291804
23339,200129_30022,317.0906631000001,6.61495796
23340,200129_30023,316.8762341,6.56684883
23341,200129_30024,319.4149177,6.84451371
23342,200129_30025,318.6447967,6.79904446
23343,200129_30026,318.5884729,6.37994736
23344,200129_30027,317.7450059,6.53304679
23345,200129_30028,317.3213035,6.57996558
23346,200129_30029,317.9226457,6.6396981
23347,200129_30030,318.6083333,6.65981281
23348,200129_30031,318.4170587,6.81602051
23349,200129_30032,316.502064,6.91175764
23350,200129_30033,319.4498106000001,6.93615626
23351,200129_30034,316.7094331,6.4407267
23352,200129_30035,317.8997739,6.45004117
23353,200129_30036,318.1455316,6.63100158
23354,200129_30037,319.2801491,6.64623527
23355,200129_30038,317.0579193,6.88009281
23356,200129_30039,316.77510710000007,6.90875938
23357,200129_30040,317.1993063,6.867018300000002
23358,200129_30041,318.2346735,6.71924879
23359,200129_30042,317.2033998,6.74661518
23360,200129_30043,316.8550248,6.804972599999998
23361,200129_30044,318.450679,6.80583157
23362,200129_30045,318.7118812,6.19510036
23363,200129_30046,318.2887431000001,6.75162894
23364,200129_30047,318.2487192,6.862276
23365,200129_30048,318.1353048,6.92531946
23366,200129_30049,317.9211575,6.36962899
23367,200129_30050,318.6920932,6.46890698
23368,200129_30051,318.9902365000001,6.70463747
23369,200129_30052,317.2208078000001,6.71104463
23370,200129_30053,318.4965264,6.7785243
23371,200129_30054,319.4816784,6.62019564
23372,200129_30055,317.3623825,6.87352878
23373,200129_30056,319.4276308000001,6.918041499999998
23374,200129_30057,316.904632,6.93711764
23375,200129_30058,318.6460349,6.25231449
23376,200129_30059,316.6202027,6.54508468
23377,200129_30060,318.8094668,6.8333289000000015
23378,200129_30061,319.1815089,6.77704823
23379,200129_30062,317.1673078,6.78975636
23380,200129_30063,317.0808002,6.808590400000001
23381,200129_30064,317.8684023,6.8145473
23382,200129_30065,319.1202298,6.8529071
23383,200129_30066,316.5302905,6.26903222
23384,200129_30067,317.3567392,6.64847264
23385,200129_30068,318.6565720000001,6.70868912
23386,200129_30069,318.28477789999994,6.84558996
23387,200129_30070,316.706079,6.91211329
23388,200129_30071,316.48353849999995,6.65529042
23389,200129_30072,316.3271934,6.80792205
23390,200129_30073,317.0516511,6.70588962
23391,200129_30074,316.6777656000001,6.79117268
23392,200129_30075,318.5840508,6.84195989
23393,200129_30076,317.6476137,6.93454389
23394,200129_30077,317.4701487,6.83610565
23395,200129_30078,319.4747188,6.61329162
23396,200129_30079,318.900762,6.64418292
23397,200129_30080,317.4184906000001,6.90042411
23398,200129_30081,316.4447648000001,6.95193895
23399,200129_30082,317.9319765,6.94922212
23400,200129_30083,318.6316551000001,6.786833500000001
23401,200129_30084,316.8501441,6.79644454
23402,200129_30085,317.9251355,6.89171404
23403,200129_30086,318.5896655,6.59699966
23404,200129_30087,316.9531969,6.89994936
23405,200129_30088,317.0339733,6.91254894
23406,200129_30089,319.11971810000006,6.85161696
23407,200129_30090,317.5105187,6.86556309
23408,200129_30091,317.108805,6.93376523
